query_id	query_description	query_type	query_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	query_value	
19	set query 19 - layer3 1 - silviculture method PB_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 4	NoIdentifier	NoIdentifier	0.0	
20	set query 20 - layer3 1 - silviculture method PB_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 5	NoIdentifier	NoIdentifier	0.0	
21	set query 21 - layer3 1 - silviculture method PB_E - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 6	NoIdentifier	NoIdentifier	0.0	
22	set query 22 - layer3 1 - silviculture method PB_E - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 7	NoIdentifier	NoIdentifier	0.0	
23	set query 23 - layer3 1 - silviculture method PB_E - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 8	NoIdentifier	NoIdentifier	0.0	
24	set query 24 - layer3 1 - silviculture method PB_E - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 9	NoIdentifier	NoIdentifier	0.0	
25	set query 25 - layer3 1 - silviculture method PB_E - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 10	NoIdentifier	NoIdentifier	0.0	
26	set query 26 - layer3 1 - silviculture method PB_E - time period 11	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 11	NoIdentifier	NoIdentifier	0.0	
27	set query 27 - layer3 1 - silviculture method PB_E - time period 12	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 12	NoIdentifier	NoIdentifier	0.0	
28	set query 28 - layer3 1 - silviculture method PB_E - time period 13	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 13	NoIdentifier	NoIdentifier	0.0	
29	set query 29 - layer3 1 - silviculture method PB_E - time period 14	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 14	NoIdentifier	NoIdentifier	0.0	
30	set query 30 - layer3 1 - silviculture method PB_E - time period 15	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E;7 15	NoIdentifier	NoIdentifier	0.0	
31	set query 31 - layer3 1 - silviculture method GS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 1	NoIdentifier	NoIdentifier	0.0	
32	set query 32 - layer3 1 - silviculture method GS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 2	NoIdentifier	NoIdentifier	0.0	
33	set query 33 - layer3 1 - silviculture method GS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 3	NoIdentifier	NoIdentifier	0.0	
34	set query 34 - layer3 1 - silviculture method GS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 4	NoIdentifier	NoIdentifier	0.0	
35	set query 35 - layer3 1 - silviculture method GS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 5	NoIdentifier	NoIdentifier	0.0	
36	set query 36 - layer3 1 - silviculture method GS_E - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 6	NoIdentifier	NoIdentifier	0.0	
37	set query 37 - layer3 1 - silviculture method GS_E - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 7	NoIdentifier	NoIdentifier	0.0	
38	set query 38 - layer3 1 - silviculture method GS_E - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 8	NoIdentifier	NoIdentifier	0.0	
39	set query 39 - layer3 1 - silviculture method GS_E - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 9	NoIdentifier	NoIdentifier	0.0	
40	set query 40 - layer3 1 - silviculture method GS_E - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 10	NoIdentifier	NoIdentifier	0.0	
41	set query 41 - layer3 1 - silviculture method GS_E - time period 11	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 11	NoIdentifier	NoIdentifier	0.0	
42	set query 42 - layer3 1 - silviculture method GS_E - time period 12	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 12	NoIdentifier	NoIdentifier	0.0	
43	set query 43 - layer3 1 - silviculture method GS_E - time period 13	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 13	NoIdentifier	NoIdentifier	0.0	
44	set query 44 - layer3 1 - silviculture method GS_E - time period 14	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 14	NoIdentifier	NoIdentifier	0.0	
45	set query 45 - layer3 1 - silviculture method GS_E - time period 15	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 GS_E;7 15	NoIdentifier	NoIdentifier	0.0	
46	set query 46 - layer3 1 - silviculture method EA_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 1	NoIdentifier	NoIdentifier	0.0	
47	set query 47 - layer3 1 - silviculture method EA_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 2	NoIdentifier	NoIdentifier	0.0	
48	set query 48 - layer3 1 - silviculture method EA_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 3	NoIdentifier	NoIdentifier	0.0	
49	set query 49 - layer3 1 - silviculture method EA_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 4	NoIdentifier	NoIdentifier	0.0	
50	set query 50 - layer3 1 - silviculture method EA_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 5	NoIdentifier	NoIdentifier	0.0	
51	set query 51 - layer3 1 - silviculture method EA_E - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 6	NoIdentifier	NoIdentifier	0.0	
52	set query 52 - layer3 1 - silviculture method EA_E - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 7	NoIdentifier	NoIdentifier	0.0	
53	set query 53 - layer3 1 - silviculture method EA_E - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 8	NoIdentifier	NoIdentifier	0.0	
54	set query 54 - layer3 1 - silviculture method EA_E - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 9	NoIdentifier	NoIdentifier	0.0	
55	set query 55 - layer3 1 - silviculture method EA_E - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 10	NoIdentifier	NoIdentifier	0.0	
56	set query 56 - layer3 1 - silviculture method EA_E - time period 11	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 11	NoIdentifier	NoIdentifier	0.0	
57	set query 57 - layer3 1 - silviculture method EA_E - time period 12	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 12	NoIdentifier	NoIdentifier	0.0	
58	set query 58 - layer3 1 - silviculture method EA_E - time period 13	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 13	NoIdentifier	NoIdentifier	0.0	
59	set query 59 - layer3 1 - silviculture method EA_E - time period 14	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 14	NoIdentifier	NoIdentifier	0.0	
60	set query 60 - layer3 1 - silviculture method EA_E - time period 15	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E;7 15	NoIdentifier	NoIdentifier	0.0	
61	set query 61 - layer3 1 - silviculture method MS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 1	NoIdentifier	NoIdentifier	48804.440000000024	
62	set query 62 - layer3 1 - silviculture method MS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 2	NoIdentifier	NoIdentifier	48804.440000000024	
63	set query 63 - layer3 1 - silviculture method MS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 3	NoIdentifier	NoIdentifier	48804.440000000024	
64	set query 64 - layer3 1 - silviculture method MS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 4	NoIdentifier	NoIdentifier	48804.440000000024	
65	set query 65 - layer3 1 - silviculture method MS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 5	NoIdentifier	NoIdentifier	48804.440000000024	
66	set query 66 - layer3 1 - silviculture method MS_E - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 6	NoIdentifier	NoIdentifier	48804.440000000024	
67	set query 67 - layer3 1 - silviculture method MS_E - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 7	NoIdentifier	NoIdentifier	48804.440000000024	
68	set query 68 - layer3 1 - silviculture method MS_E - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 8	NoIdentifier	NoIdentifier	48804.440000000024	
69	set query 69 - layer3 1 - silviculture method MS_E - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 9	NoIdentifier	NoIdentifier	48804.440000000024	
70	set query 70 - layer3 1 - silviculture method MS_E - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 10	NoIdentifier	NoIdentifier	48804.440000000024	
71	set query 71 - layer3 1 - silviculture method MS_E - time period 11	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 11	NoIdentifier	NoIdentifier	48804.440000000024	
72	set query 72 - layer3 1 - silviculture method MS_E - time period 12	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 12	NoIdentifier	NoIdentifier	48804.440000000024	
73	set query 73 - layer3 1 - silviculture method MS_E - time period 13	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 13	NoIdentifier	NoIdentifier	48804.440000000024	
74	set query 74 - layer3 1 - silviculture method MS_E - time period 14	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 14	NoIdentifier	NoIdentifier	48804.440000000024	
75	set query 75 - layer3 1 - silviculture method MS_E - time period 15	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 MS_E;7 15	NoIdentifier	NoIdentifier	48804.440000000024	
76	set query 76 - layer3 1 - silviculture method BS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 1	NoIdentifier	NoIdentifier	23541.735	
77	set query 77 - layer3 1 - silviculture method BS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 2	NoIdentifier	NoIdentifier	23541.735	
78	set query 78 - layer3 1 - silviculture method BS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 3	NoIdentifier	NoIdentifier	23541.735	
79	set query 79 - layer3 1 - silviculture method BS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 4	NoIdentifier	NoIdentifier	23541.735	
80	set query 80 - layer3 1 - silviculture method BS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 5	NoIdentifier	NoIdentifier	23541.735	
81	set query 81 - layer3 1 - silviculture method BS_E - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 6	NoIdentifier	NoIdentifier	23541.735	
82	set query 82 - layer3 1 - silviculture method BS_E - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 7	NoIdentifier	NoIdentifier	23541.735	
83	set query 83 - layer3 1 - silviculture method BS_E - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 8	NoIdentifier	NoIdentifier	23541.735	
84	set query 84 - layer3 1 - silviculture method BS_E - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 9	NoIdentifier	NoIdentifier	23541.735	
85	set query 85 - layer3 1 - silviculture method BS_E - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 10	NoIdentifier	NoIdentifier	23541.735	
86	set query 86 - layer3 1 - silviculture method BS_E - time period 11	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 11	NoIdentifier	NoIdentifier	23541.735	
87	set query 87 - layer3 1 - silviculture method BS_E - time period 12	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 12	NoIdentifier	NoIdentifier	23541.735	
88	set query 88 - layer3 1 - silviculture method BS_E - time period 13	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 13	NoIdentifier	NoIdentifier	23541.735	
89	set query 89 - layer3 1 - silviculture method BS_E - time period 14	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 14	NoIdentifier	NoIdentifier	23541.735	
90	set query 90 - layer3 1 - silviculture method BS_E - time period 15	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 BS_E;7 15	NoIdentifier	NoIdentifier	23541.735	
91	set query 91 - layer3 1 - silviculture method NG_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 1	NoIdentifier	NoIdentifier	0.0	
92	set query 92 - layer3 1 - silviculture method NG_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 2	NoIdentifier	NoIdentifier	21618.079049999997	
93	set query 93 - layer3 1 - silviculture method NG_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 3	NoIdentifier	NoIdentifier	42202.78306749999	
94	set query 94 - layer3 1 - silviculture method NG_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 4	NoIdentifier	NoIdentifier	61828.04235838499	
95	set query 95 - layer3 1 - silviculture method NG_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 5	NoIdentifier	NoIdentifier	80561.22105386875	
96	set query 96 - layer3 1 - silviculture method NG_R - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 6	NoIdentifier	NoIdentifier	98463.75269613866	
97	set query 97 - layer3 1 - silviculture method NG_R - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 7	NoIdentifier	NoIdentifier	115591.71203693385	
98	set query 98 - layer3 1 - silviculture method NG_R - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 8	NoIdentifier	NoIdentifier	131996.3295830442	
99	set query 99 - layer3 1 - silviculture method NG_R - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 9	NoIdentifier	NoIdentifier	147724.45474251718	
100	set query 100 - layer3 1 - silviculture method NG_R - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 1;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_R;7 10	NoIdentifier	NoIdentifier	162818.97281709127	
